鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
士林區,建物,臺北市士林區中山北路六段195巷1~30號,0.0,住,,,1050428,土地0建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000302,204.89,3,2,2,有,有,有,95000,464,升降機械,0.0,0,,RPUOMLLMNHLFFEA38CC
大安區,建物,臺北市大安區仁愛路四段391~420號,0.0,其他,,,1050511,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,,90.03,0,0,0,無,有,無,140000,1555,,0.0,0,,RPUNMLLMNHLFFFA38CC
文山區,建物,臺北市文山區羅斯福路六段159巷1弄1~30號,0.0,商,,,1050507,土地0建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820813,117.35,3,2,2,有,有,無,25000,213,坡道平面,46.81,0,,RPWNMLLMNHLFFAA08CC
中正區,建物,臺北市中正區羅斯福路二段61~90號,0.0,商,,,1050506,土地0建物1車位0,十層,12,辦公商業大樓,住家用,鋼筋混凝土造,0780701,119.84,0,0,0,無,有,無,40000,334,,0.0,0,,RPPNMLLJOHLFFAA17CC
中正區,建物,臺北市中正區廈門街25巷4弄1~30號,0.0,住,,,1050425,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,27.01,1,0,1,有,無,有,11400,422,,0.0,0,此物件為分租套房,RPVNMLLJOHLFFAA77CC
大安區,建物,臺北市大安區市民大道三段128巷1~30號,0.0,,,,1050506,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731016,111.69,0,0,0,無,無,無,30000,269,,0.0,0,,RPPNMLLJOHLFFFA67CC
北投區,建物,臺北市北投區中央南路二段1~30號,0.0,工,,,1050501,土地0建物1車位1,十五層,19,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040828,89.08,0,0,0,無,有,無,16000,180,坡道平面,36.91,0,,RPXNMLLJOHLFFEA38CC
北投區,建物,臺北市北投區中央南路二段1~30號,0.0,工,,,1050515,土地0建物1車位0,十三層,19,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040828,51.86,0,0,0,無,有,無,13500,260,,0.0,0,,RPQOMLLJOHLFFEA77CC
北投區,建物,臺北市北投區石牌路一段181~210號,0.0,商,,,1050501,土地0建物1車位0,三層,11,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1031227,592.3,0,0,0,無,有,無,241880,408,,0.0,0,,RPROMLLJOHLFFEA87CC
北投區,建物,臺北市北投區中央南路二段1~30號,0.0,工,,,1050515,土地0建物1車位0,十三層,19,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040828,52.11,0,0,0,無,有,無,13500,259,,0.0,0,,RPSOMLLJOHLFFEA97CC
北投區,建物,臺北市北投區中央南路二段1~30號,0.0,工,,,1050501,土地0建物1車位0,十六層,19,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040828,52.11,0,0,0,無,無,無,15000,288,,0.0,0,,RPTOMLLJOHLFFEA08CC
北投區,建物,臺北市北投區中央南路二段1~30號,0.0,工,,,1050501,土地0建物1車位1,十五層,19,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040828,85.39,0,0,0,無,有,無,16500,193,坡道平面,36.91,0,,RPUOMLLJOHLFFEA18CC
北投區,建物,臺北市北投區中央南路二段1~30號,0.0,工,,,1050501,土地0建物1車位0,十五層,19,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040828,48.63,0,0,0,無,有,無,16500,339,,0.0,0,,RPVOMLLJOHLFFEA28CC
士林區,建物,臺北市北投區小北街1~30號,0.0,商,,,1050501,土地0建物1車位0,全,2,透天厝,住家用,磚造,0330620,184.0,0,0,0,無,無,無,95000,516,,0.0,0,做店面使用,RPXOMLLJOHLFFEA48CC
士林區,建物,臺北市士林區士東路266巷15弄1~30號,623.26,住,,,1050501,土地0建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,376.19,5,2,3,有,無,有,149269,397,坡道平面,37.85,0,,RPOPMLLJOHLFFEA67CC
北投區,建物,臺北市北投區實踐街91~120號,0.0,住,,,1050510,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700213,95.79,0,0,0,無,無,無,40000,418,,0.0,0,,RPXQMLLJOHLFFEA68CC
大同區,建物,臺北市大同區南京西路61~90號,0.0,住,,,1050515,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951115,91.42,2,1,1,有,無,有,35236,385,,0.0,0,,RPQNMLLJOHLFFBA37CC
中正區,建物,臺北市中正區忠孝東路二段121~150號,0.0,商,,,1050506,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0710408,87.14999999999999,0,0,0,無,有,無,41000,470,,0.0,0,,RPRNMLLJOHLFFBA47CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1050510,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,47.21,1,1,1,有,有,有,40000,847,,0.0,0,,RPUNMLLJOHLFFBA77CC
信義區,建物,臺北市信義區忠孝東路五段61~90號,0.0,商,,,1050516,土地0建物1車位0,十層,46,辦公商業大樓,見其他登記事項,見其他登記事項,1040415,1694.42,0,0,0,無,有,無,1708747,1008,,0.0,0,,RPPNMLLJOHLFFDA47CC
信義區,建物,臺北市信義區松仁路61~90號,0.0,住,,,1050516,土地0建物4車位0,八層,18,辦公商業大樓,住家用,見使用執照,0880119,977.22,0,0,0,無,有,無,739025,756,,0.0,0,,RPQNMLLJOHLFFDA57CC
信義區,建物,臺北市信義區忠孝東路五段61~90號,0.0,商,,,1050512,土地0建物1車位0,二十七層,46,辦公商業大樓,見其他登記事項,見其他登記事項,1040415,1468.91,0,0,0,無,有,無,1466355,998,,0.0,0,,RPTNMLLJOHLFFDA87CC
南港區,建物,臺北市南港區經貿二路157巷36弄61~90號,0.0,住,,,1050517,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030224,142.34,4,2,2,有,有,有,34500,242,,0.0,0,,RPUOMLLJOHLFFDA08CC
中山區,建物,臺北市中山區松江路1~30號,0.0,商,,,1050504,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0750218,89.21000000000001,0,1,1,有,有,無,55555,623,,0.0,0,此租金為含稅價,RPQNMLLJOHLFFCA47CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,1050515,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,66.62,1,1,1,有,有,有,50000,751,,0.0,0,,RPWNMLLJOHLFFCA08CC
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段301~330號,0.0,其他,,,1050511,土地1建物1車位3,六層,13,辦公商業大樓,工業用,見使用執照,0910520,349.41999999999996,0,0,0,無,有,無,175835,679,坡道平面,108.06,12000,,RPSOMLLJOHLFFCA77CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,1050503,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0980622,110.33000000000001,0,0,0,無,有,無,85140,772,,0.0,0,,RPOPMLLJOHLFFCA47CC
內湖區,房地(土地+建物),臺北市內湖區東湖路91~120號,71.06,住,,,1050421,土地1建物1車位0,一層,9,辦公商業大樓,商業用,鋼筋混凝土造,0861204,372.52,0,0,0,無,有,無,220000,591,,0.0,0,,RPPQMLLJOHLFFCA67CC
中山區,建物,臺北市中山區長安東路二段61~90號,0.0,商,,,1050503,土地0建物1車位0,七層,,華廈(10層含以下有電梯),,,,134.14,0,0,0,無,無,無,42000,313,,0.0,0,,RPPNMLMJOHLFFCA47CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,1050516,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,235.19,4,1,2,有,有,有,125000,531,,0.0,0,,RPTQMLMJOHLFFCA18CC
中山區,建物,臺北市中山區林森北路85巷31~60號,0.0,商,,,1050507,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961228,40.36,1,2,1,有,有,有,17500,434,,0.0,0,租金含管理費。,RPRRMLMJOHLFFCA08CC
中山區,建物,臺北市中山區樂群三路271~300號,0.0,商,,,1050515,土地0建物1車位1,三層,,辦公商業大樓,,,,125.41,4,2,2,有,無,有,91240,728,坡道平面,0.0,0,,RPRSMLMJOHLFFCA18CC
信義區,建物,臺北市信義區永吉路31~60號,0.0,商,,,1050504,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960524,96.00999999999999,2,2,2,有,有,有,34000,354,,0.0,0,,RPPOMLMJOHLFFDA67CC
大同區,建物,臺北市大同區承德路一段31~60號,0.0,商,,,1050516,土地0建物1車位0,八層,,辦公商業大樓,,,,154.79,0,0,0,無,無,無,44000,284,,0.0,0,,RPPNMLMJOHLFFBA37CC
大安區,建物,臺北市大安區仁愛路三段121~150號,0.0,住,,,1050517,土地0建物1車位0,四層,,華廈(10層含以下有電梯),,,,97.82,0,0,0,無,無,無,48000,491,,0.0,0,,RPPNMLMJOHLFFFA77CC
大安區,建物,臺北市大安區忠孝東路四段216巷33弄1~30號,0.0,,,,1050513,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.73,3,2,2,有,有,無,45000,332,,0.0,0,,RPROMLMJOHLFFFA08CC
大安區,建物,臺北市大安區和平東路二段1~30號,0.0,商,,,1050505,土地0建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731018,149.26,4,2,2,有,有,有,56000,375,坡道平面,0.0,0,,RPTNMLNJOHLFFFA28CC
大安區,建物,臺北市大安區忠孝東路三段217巷4弄1~30號,0.0,住,,,1050510,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0620222,152.58,4,2,2,有,有,有,50000,328,,0.0,0,,RPWNMLNJOHLFFFA58CC
大安區,建物,臺北市大安區復興南路一段31~60號,0.0,住,,,1050510,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940420,194.9,3,2,2,有,有,有,58000,298,,0.0,0,,RPOOMLNJOHLFFFA87CC
大安區,建物,臺北市大安區忠孝東路四段211~240號,0.0,商,,,1050505,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0731116,62.580000000000005,0,0,0,無,有,無,400000,6392,,0.0,0,租金:第1-3年每月40萬.第4年每月45萬.第5-6年每月50萬.,RPROMLNJOHLFFFA18CC
大安區,建物,臺北市大安區安和路二段61~90號,0.0,住,,,1050508,土地0建物1車位1,五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780810,225.7,3,2,2,有,有,有,95000,421,坡道機械,0.0,0,,RPVOMLNJOHLFFFA58CC
內湖區,房地(土地+建物)+車位,臺北市中山區港華街91~120號,1449.0,住,,,1050509,土地0建物1車位1,三層,11,辦公商業大樓,住家用,鋼筋混凝土造,1000610,161.15,4,2,2,有,無,有,45000,279,坡道平面,0.0,0,,RPQRMLNJOHLFFCA18DC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1050515,土地0建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,106.28,2,2,2,有,有,有,61247,576,,0.0,0,,RPTOMLNJOHLFFBA97CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1050511,土地0建物1車位0,十四層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,191.63,1,2,2,有,有,有,110000,574,,0.0,0,,RPTOMLNJOHLFFDA18CC
中山區,建物,臺北市中山區長安東路一段1~30號,0.0,商,,,1050509,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960904,204.45000000000002,3,2,2,有,有,有,101698,497,,0.0,0,,RPSQMLNJOHLFFCA18CC
中山區,建物,臺北市中山區中山北路一段140巷1~30號,0.0,商,,,1050504,土地0建物2車位0,見其他登記事項,5,店面(店鋪),商業用,鋼筋混凝土造,0691124,256.01,0,0,0,無,無,無,163000,637,,0.0,0,租金:第1-3年每月16.3萬(未稅).第4-6年每月17.3萬(未稅),RPRRMLNJOHLFFCA18CC
中山區,建物,臺北市中山區敬業一路121~150號,0.0,商,,,1050515,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0940127,27.29,1,1,1,有,有,有,18000,660,,0.0,0,管理費另計,RPUNMLOJOHLFFCA18CC
中山區,建物,臺北市中山區復興南路一段31~60號,0.0,商,,,1050512,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960710,141.53,3,2,2,有,有,有,100000,707,,0.0,0,,RPROMLOJOHLFFCA97CC
士林區,建物,臺北市士林區天玉街31~60號,0.0,住,,,1050512,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741230,178.09,4,2,2,有,有,有,80000,449,,0.0,0,,RPVOMLOJOHLFFEA58CC
北投區,建物,臺北市北投區三合街一段82巷91~120號,0.0,住,,,1050504,土地0建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040708,167.82999999999998,3,2,2,有,有,有,38000,226,坡道機械,39.08,0,,RPXOMLOJOHLFFEA78CC
大安區,建物,臺北市大安區復興南路一段181~210號,0.0,商,,,1050517,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0780404,577.85,0,0,0,無,有,無,275880,477,,0.0,0,租金不含加值型營業稅,RPRNMLOJOHLFFFA18CC
大安區,建物,臺北市大安區光復南路691~720號,0.0,商,,,1050510,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,1011120,74.09,0,0,0,無,有,無,30000,405,,0.0,0,,RPWNMLOJOHLFFFA68CC
大安區,建物,臺北市大安區忠孝東路四段121~150號,0.0,,,,1050516,土地0建物1車位0,四層,12,辦公商業大樓,商業用,鋼筋混凝土造,0710209,49.52,0,0,0,無,無,無,18000,363,,0.0,0,,RPTNMLQJOHLFFFA58CC
中正區,建物,臺北市中正區寧波西街1~30號,0.0,商,,,1050511,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940607,93.22,2,2,2,有,有,有,50000,536,,0.0,0,含管理費。,RPUNMLQJOHLFFAA18CC
士林區,建物,臺北市士林區芝玉路一段181~210號,0.0,住,,,1050512,土地0建物1車位0,六層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850207,224.24,3,2,2,有,有,有,70000,312,,0.0,0,含管理費。,RPWNMLQJOHLFFEA78CC
北投區,建物,臺北市北投區行義路1~30號,0.0,住,,,1050516,土地0建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931018,149.44,4,2,2,有,有,有,62000,415,坡道平面,0.0,0,,RPROMLQJOHLFFEA38CC
北投區,建物,臺北市北投區東華街二段1~30號,0.0,住,,,1050516,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020923,155.78,3,2,2,有,有,有,55000,353,,0.0,0,含管理費,RPSOMLQJOHLFFEA48CC
中正區,建物,臺北市中正區信義路二段161巷2弄1~30號,0.0,住,,,1050513,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0971016,9.29,0,0,0,無,有,無,12000,1292,,0.0,0,,RPRNMLQJOHLFFBA97CC
中山區,建物,臺北市中山區復興北路61~90號,0.0,商,,,1050510,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700320,86.63000000000001,2,2,1,有,有,有,30000,346,,0.0,0,,RPUNMLQJOHLFFCA38CC
中山區,建物,臺北市中山區雙城街19巷1~30號,0.0,商,,,1050510,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970312,108.72,2,2,2,有,有,有,38000,350,,0.0,0,,RPWNMLQJOHLFFCA58CC
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,,,1050514,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,59.8,3,2,1,有,有,有,40000,669,,0.0,0,含管理費,第四台費用.,RPOOMLQJOHLFFCA87CC
中山區,建物,臺北市中山區民生東路二段1~30號,0.0,商,,,1020507,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021112,152.79000000000002,2,2,2,有,有,有,72850,477,,0.0,0,,RPQOMLQJOHLFFCA08CC
中山區,建物,臺北市中山區中山北路二段115巷1~30號,0.0,商,,,1050505,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0991110,70.78999999999999,1,2,1,有,有,有,35000,494,,0.0,0,,RPXPMLQJOHLFFCA88CC
南港區,建物,臺北市南港區忠孝東路六段1~30號,0.0,商,,,1050427,土地0建物1車位3,一層,14,辦公商業大樓,見其他登記事項,見其他登記事項,0931216,383.20000000000005,0,0,0,無,有,有,168000,438,坡道平面,34.96,0,,RPQPMLQJOHLFFDA28CC
松山區,建物,臺北市松山區民權東路三段151~180號,0.0,商,,,1050512,土地0建物1車位2,四層,15,辦公商業大樓,見使用執照,見使用執照,0911001,917.24,0,0,0,無,有,無,420000,458,坡道平面,0.0,0,,RPRNMLRJOHLFFDA28CC
南港區,建物,臺北市南港區園區街58巷1~30號,0.0,住,,,1050515,土地0建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970909,160.36,2,2,2,有,有,有,31500,196,坡道平面,33.81,0,,RPPOMLRJOHLFFDA18CC
中山區,建物,臺北市中山區林森北路481~510號,0.0,商,,,1050513,土地0建物1車位0,三層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920122,48.22,1,1,1,有,有,有,23300,483,,0.0,0,,RPSNMLRJOHLFFCA28CC
中山區,建物,臺北市中山區長安東路一段31~60號,0.0,商,,,1050517,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960810,121.35999999999999,3,2,2,有,有,有,75000,618,,0.0,0,租金內含管理費、有限電視費用、網路費。,RPUNMLRJOHLFFCA48CC
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,,,1050517,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981027,132.32,2,2,1,有,有,有,41400,313,,0.0,0,,RPOOMLRJOHLFFCA97CC
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,,,1040521,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,71.64,2,2,1,有,有,有,40000,558,,0.0,0,租金內含管理費。,RPROMLRJOHLFFCA28CC
內湖區,建物,臺北市內湖區環山路一段1~30號,0.0,住,,,1050510,土地0建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0981007,349.78999999999996,3,2,2,有,有,有,207419,593,坡道平面,0.0,0,租金內含租金所得稅,RPPPMLRJOHLFFCA18CC
中山區,建物,臺北市中山區長春路241~270號,0.0,住,,,1050511,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,131.64,2,2,2,有,有,有,58000,441,,0.0,0,租金含管理費。,RPXPMLRJOHLFFCA98CC
內湖區,建物,臺北市內湖區陽光街345巷1~30號,272.36,工,,,1050516,土地0建物1車位0,三層,7,辦公商業大樓,工業用,鋼筋混凝土造,0880918,272.36,1,0,0,有,有,無,89000,327,,0.0,0,租金含2車位,RPOQMLRJOHLFFCA18CC
中山區,建物,臺北市中山區撫順街41巷1~30號,0.0,商,,,1050512,土地0建物1車位0,八層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780119,26.38,1,0,1,有,有,有,15000,569,,0.0,0,,RPPQMLRJOHLFFCA28CC
中山區,建物,臺北市中山區林森北路85巷31~60號,0.0,商,,,1050513,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961228,40.36,2,1,1,有,有,有,19000,471,,0.0,0,租金含管理費。,RPTQMLRJOHLFFCA68CC
萬華區,建物,臺北市萬華區民和街55巷1~30號,0.0,住,,,1050510,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,,58.48,2,1,1,有,無,有,13000,222,,0.0,0,,RPOOMLRJOHLFFBA87CC
士林區,建物,臺北市士林區天母西路50巷1~30號,0.0,商,,,1050506,土地0建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970609,286.65,4,2,2,有,有,有,110000,384,坡道平面,0.0,0,,RPSNMLRJOHLFFEA48CC
大安區,建物,臺北市大安區信義路四段31~60號,0.0,商,,,1050513,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,105.38,3,2,2,有,有,無,45408,431,,0.0,0,,RPQNMLRJOHLFFFA38CC
大安區,房地(土地+建物),臺北市大安區敦化南路一段181~210號,0.0,商,,,1050509,土地1建物2車位0,一層,14,辦公商業大樓,商業用,鋼筋混凝土造,0670824,364.09000000000003,0,0,0,無,有,無,440000,1208,,0.0,0,,RPUNMLRJOHLFFFA78CC
大安區,建物,臺北市大安區瑞安街208巷31~60號,0.0,住,,,1050513,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040511,64.7,2,1,1,有,無,有,45000,696,,0.0,0,含管理費,RPSNMLSJOHLFFFA68CC
大安區,房地(土地+建物),臺北市大安區忠孝東路四段1~30號,6.04,商,,,1050401,土地2建物1車位0,七層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0780302,58.13,0,0,0,無,有,無,40000,688,,0.0,0,,RPOPMLSJOHLFFFA48CC
中正區,建物,臺北市中正區懷寧街61~90號,0.0,商,,,1050509,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,,150.2,2,1,1,有,有,有,50000,333,,0.0,0,,RPWNMLSJOHLFFBA68CC
中正區,房地(土地+建物),臺北市中正區延平南路61~90號,2.23,商,,,1050517,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700402,61.78,0,0,0,無,有,有,19990,324,,0.0,0,含租賃所得稅,RPSOMLSJOHLFFBA38CC
中山區,建物,臺北市中山區松江路372巷1~30號,0.0,商,,,1050515,土地0建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,0731109,125.09,3,1,1,有,無,有,42000,336,,0.0,0,,RPUNMLSJOHLFFCA58CC
中山區,建物,臺北市中山區建國北路一段91~120號,0.0,商,,,1050510,土地0建物4車位5,八層,13,辦公商業大樓,商業用,鋼筋混凝土造,0851207,1222.6399999999999,0,0,0,無,有,無,628727,514,坡道平面,0.0,0,,RPXOMLSJOHLFFCA98CC
中山區,建物,臺北市中山區新生北路二段62巷1~30號,0.0,商,,,1050509,土地0建物1車位0,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000824,299.43,3,2,2,有,有,有,95000,317,,0.0,0,,RPQQMLSJOHLFFCA48CC
信義區,建物,臺北市信義區臺北市信義區忠孝東路五段481~510號,0.0,,,,1050224,土地0建物1車位0,一層,28,辦公商業大樓,商業用,鋼骨混凝土造,0820813,261.92,0,0,0,無,有,無,150000,573,,0.0,0,,RPTPMLSJOHLFFDA78CC
松山區,建物,臺北市松山區慶城街46巷1~30號,0.0,其他,,,1050517,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711214,103.72,3,2,1,有,有,有,35000,337,,0.0,0,,RPWNMLNKOHLFFDA48CC
中山區,建物,臺北市中山區南京東路三段89巷15弄1~30號,0.0,住,,,1050517,土地0建物1車位0,一層,7,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1010323,70.59,0,0,0,無,有,無,45000,637,,0.0,0,,RPQPMLNKOHLFFCA97CC
內湖區,建物,臺北市內湖區成功路五段450巷21弄1~30號,0.0,住,,,1050513,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880731,197.03,3,2,2,有,有,有,60000,411,坡道平面,65.58,6000,,RPPRMLNKOHLFFCA08CC
北投區,建物,臺北市北投區石牌路二段315巷34弄1~30號,0.0,住,,,1050509,土地0建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040804,162.70999999999998,3,2,2,有,有,有,42500,261,坡道平面,37.49,0,,RPRNMLNKOHLFFEA08CC
士林區,建物,臺北市士林區延平北路五段301~330號,0.0,,,,1050509,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0600118,84.86,0,0,0,無,無,無,50000,589,,0.0,0,,RPTNMLNKOHLFFEA28CC
士林區,建物,臺北市士林區中山北路七段14巷65弄1~30號,0.0,住,,,1050515,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731107,122.22,3,2,2,有,無,有,35000,286,,0.0,0,,RPOOMLNKOHLFFEA87CC
士林區,建物,臺北市士林區大東路1~30號,0.0,商,,,1050511,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0510131,194.22,0,0,0,無,無,無,840000,4325,,0.0,0,,RPPNMLOKOHLFFEA97CC
北投區,建物,臺北市北投區實踐街91~120號,0.0,住,,,1050510,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700213,95.79,0,0,0,無,無,無,40000,418,,0.0,0,,RPVNMLOKOHLFFEA58CC
北投區,建物,臺北市北投區中央北路二段391~420號,0.0,住,,,1050510,土地0建物1車位0,一層,13,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0900525,123.03,0,0,0,無,無,無,32000,260,,0.0,0,,RPWNMLOKOHLFFEA68CC
大安區,建物,臺北市大安區瑞安街23巷24弄1~30號,0.0,住,,,1050516,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750116,180.45000000000002,4,2,2,有,有,有,42000,233,,0.0,0,,RPROMLOKOHLFFFA38CC
文山區,建物,臺北市文山區羅斯福路六段91~120號,83.96,住,,,1050505,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690501,83.96,3,2,1,有,無,有,16500,197,,0.0,0,,RPOOMLOKOHLFFAA57CC
大安區,建物,臺北市大安區忠孝東路四段216巷32弄1~30號,0.0,住,,,1050517,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811110,134.47,0,0,0,無,無,無,65100,484,,0.0,0,,RPQNMLPKOHLFFFA28CC
士林區,建物,臺北市士林區德行東路46巷7弄1~30號,0.0,住,,,1050515,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660216,133.6,3,2,2,有,無,有,48000,359,,0.0,0,,RPWNMLPKOHLFFEA78CC
